id_transacao,data_hora,sku,deposito,lote_id,tipo_movimentacao,motivo_movimentacao,quantidade,custo_unitario_mov,valor_total_mov,saldo_apos_movimento
2c33c71b-b1f7-43fb-b2a1-dec6dd4e380d,2026-03-10 14:31:23.643018,SKU-000157,DEP-001,LOT-00EFCB59,Saída,Consumo,9,358.53,3226.77,668
d894790a-a6ae-494b-b933-e29039964a0c,2026-03-10 14:31:23.643018,SKU-000158,DEP-001,LOT-1EA08D67,Saída,Consumo,11,89.6,985.6,1049
e79a4321-cc33-4ec2-bd0d-aacfe170a19c,2026-03-10 14:31:23.643018,SKU-000159,DEP-001,LOT-B7ADE306,Saída,Consumo,35,58.3,2040.5,2017
07ec0205-cd6c-4b0c-9d14-c377ad366054,2026-03-10 14:31:23.643018,SKU-000160,DEP-001,LOT-06CFB4D6,Saída,Consumo,67,254.49,17050.83,2513
4fe1325b-b659-4f61-969f-1f02e877268e,2026-03-10 14:31:23.643018,SKU-000161,DEP-001,LOT-BF2A4EF6,Saída,Consumo,175,7.51,1314.25,11131
43b65d33-138e-4d26-8d62-25cbc27bcce8,2026-03-10 14:31:23.643018,SKU-000162,DEP-001,LOT-1898E3D7,Saída,Consumo,7,84.25,589.75,323
d678635e-ab9f-4f41-8913-906c5822a908,2026-03-10 14:31:23.643018,SKU-000163,DEP-001,LOT-A7D5973D,Saída,Consumo,12,148.88,1786.56,720
5abd1d71-6559-4797-8512-4734f68ca1cf,2026-03-10 14:31:23.643018,SKU-000164,DEP-001,LOT-44D13917,Saída,Consumo,617,38.39,23686.63,23837
44ca96a8-445c-409b-ac43-e19af1459586,2026-03-10 14:31:23.643018,SKU-000165,DEP-001,LOT-AD384DBF,Saída,Consumo,13,224.87,2923.31,668
ab2a13f1-94b4-4add-923e-2ca1875b5df8,2026-03-10 14:31:23.643018,SKU-000166,DEP-001,LOT-D9D7945D,Saída,Consumo,23,14.86,341.78,1019
ee899bf4-ec0c-4665-b177-07b9de9b945b,2026-03-10 14:31:23.643018,SKU-000167,DEP-001,LOT-076F1B24,Saída,Consumo,12,210.18,2522.16,957
98c1bc2d-f641-41bc-a0c1-ded0c495075b,2026-03-10 14:31:23.643018,SKU-000168,DEP-001,LOT-5FDF7BBE,Saída,Consumo,44,214.89,9455.16,3114
eed6a6d1-d385-40a6-8946-95a8a88029b0,2026-03-10 14:31:23.643018,SKU-000169,DEP-001,LOT-13ED5EFB,Saída,Consumo,1,2750.47,2750.47,75
59156782-927e-4c58-8c02-f211058f50b7,2026-03-10 14:31:23.643018,SKU-000170,DEP-001,LOT-57610573,Saída,Consumo,21,119.27,2504.67,1042
a3313408-3105-4773-979d-512a633926d4,2026-03-10 14:31:23.643018,SKU-000171,DEP-001,LOT-70CC5FCF,Saída,Consumo,323,43.5,14050.5,20859
32a7817d-5aa6-4f55-9ee1-f007158823ba,2026-03-10 14:31:23.643018,SKU-000172,DEP-001,LOT-DD0E4C56,Saída,Consumo,14,34.81,487.34,907
cf042bba-1c63-44a4-af42-451ba440e72d,2026-03-10 14:31:23.643018,SKU-000173,DEP-001,LOT-5D5B43AB,Saída,Consumo,22,58.69,1291.18,1591
a885c4aa-368b-47e0-a969-f59f97c83426,2026-03-10 14:31:23.643018,SKU-000174,DEP-001,LOT-77FB18D1,Saída,Consumo,67,438.32,29367.44,3704
c3797dd8-1a27-44f5-a337-131433afc152,2026-03-10 14:31:23.643018,SKU-000175,DEP-001,LOT-034A638A,Saída,Consumo,196,41.2,8075.2,11792
702a137f-3315-40ad-9b6f-3179a1de1011,2026-03-10 14:31:23.643018,SKU-000176,DEP-001,LOT-FBF95600,Saída,Consumo,27,145.23,3921.21,1842
9c8665bf-2d7d-4eb9-a6e8-ea5263409e0f,2026-03-10 14:31:23.643018,SKU-000177,DEP-001,LOT-F3D89C88,Saída,Consumo,34,90.98,3093.32,2132
dd3df79c-ac01-4ae6-8161-51be0520abac,2026-03-10 14:31:23.643018,SKU-000178,DEP-001,LOT-6FA410CE,Saída,Consumo,13,174.29,2265.77,639
6caf33ae-3b15-4bb8-8132-6413cbd49768,2026-03-10 14:31:23.643018,SKU-000179,DEP-001,LOT-A6928DC7,Saída,Consumo,19,26.03,494.57,1226
d3851700-35c6-4967-9a4b-f3113f1bf60c,2026-03-10 14:31:23.643018,SKU-000180,DEP-001,LOT-2B77282A,Saída,Consumo,49,372.69,18261.81,3715
0d4363de-d6c5-47b8-9b04-9f1e9be071ed,2026-03-10 14:31:23.643018,SKU-000181,DEP-001,LOT-458C9F93,Saída,Consumo,18,321.55,5787.9,3564
10d43ebf-c0cf-4179-ab97-7d7c0fe295b6,2026-03-10 14:31:23.643018,SKU-000181,DEP-001,LOT-242E8FEC,Saída,Consumo,58,321.55,18649.9,3564
94bbae90-1d96-412a-bd9c-543409d7ad45,2026-03-10 14:31:23.643018,SKU-000182,DEP-001,LOT-CA6C2441,Saída,Consumo,9,346.93,3122.37,578
ae8c68a8-4532-4d2f-95e9-ff7791ba25a0,2026-03-10 14:31:23.643018,SKU-000183,DEP-001,LOT-FD15B74A,Saída,Consumo,20,88.37,1767.4,1056
530614b7-0ae0-4c0f-9944-9e949f46124f,2026-03-10 14:31:23.643018,SKU-000184,DEP-001,LOT-40DB8237,Saída,Consumo,7,155.77,1090.39,524
9f3b6480-fd57-4d75-9d22-223c70b5ad9d,2026-03-10 14:31:23.643018,SKU-000185,DEP-001,LOT-E9D1946A,Saída,Consumo,2,101.2,202.4,95
e1b96f47-ed9c-47c9-b6f2-2f1acdb56fdf,2026-03-10 14:31:23.643018,SKU-000186,DEP-001,LOT-2B1F51AD,Saída,Consumo,34,149.15,5071.1,2868
2c6052dd-3c7f-4b43-81e3-35e1a058c0eb,2026-03-10 14:31:23.643018,SKU-000187,DEP-001,LOT-A2C8541F,Saída,Consumo,47,138.06,6488.82,1737
cf683976-d32f-4274-87ff-966b9198c6f5,2026-03-10 14:31:23.643018,SKU-000188,DEP-001,LOT-D0D0215B,Saída,Consumo,1,623.32,623.32,78
e088ebf3-c0c4-416a-aa48-65cc165841b1,2026-03-10 14:31:23.643018,SKU-000189,DEP-001,LOT-A1A26F3B,Saída,Consumo,484,25.0,12100.0,23140
d1ce6d71-bbd7-417d-82a7-60a03fd92e93,2026-03-10 14:31:23.643018,SKU-000190,DEP-001,LOT-456FDBD6,Saída,Consumo,1,277.17,277.17,92
db689f79-e6ff-4e4d-b886-58d917504b45,2026-03-10 14:31:23.643018,SKU-000191,DEP-001,LOT-DE587200,Saída,Consumo,16,149.38,2390.08,857
f86f6c67-fff5-44d3-a56b-a4516c9dc4ca,2026-03-10 14:31:23.643018,SKU-000192,DEP-001,LOT-59ED7DF5,Saída,Consumo,25,230.16,5754.0,1222
2e9dfa4e-8ef5-451f-a8bb-6d7c89ffbb2f,2026-03-10 14:31:23.643018,SKU-000193,DEP-001,LOT-7D897966,Saída,Consumo,31,70.27,2178.37,1657
e378dae1-3c92-4009-b342-23dd92514468,2026-03-10 14:31:23.643018,SKU-000194,DEP-001,LOT-4FE8A92A,Saída,Consumo,28,24.49,685.72,1820
50a7ac1d-57b8-4033-9065-fe9a74b752de,2026-03-10 14:31:23.643018,SKU-000195,DEP-001,LOT-533E8F99,Saída,Consumo,45,131.37,5911.65,2429
9cc984cc-d38e-4613-9590-f005fde86217,2026-03-10 14:31:23.643018,SKU-000196,DEP-001,LOT-2394FB60,Saída,Consumo,33,282.84,9333.72,2269
a743737b-f353-43d8-9f3a-0b93165fd576,2026-03-10 14:31:23.643018,SKU-000197,DEP-001,LOT-46A1DBA3,Saída,Consumo,34,102.48,3484.32,2026
41c3069c-bc65-4d94-907a-180f35a8be78,2026-03-10 14:31:23.643018,SKU-000197,DEP-001,LOT-B640B71F,Saída,Consumo,3,102.48,307.44,2026
ca221532-be57-4891-8e42-49b305198d19,2026-03-10 14:31:23.643018,SKU-000198,DEP-001,LOT-9AE26092,Saída,Consumo,1,1353.23,1353.23,76
6756b934-53c8-415f-9a56-c7e8ba98b8b4,2026-03-10 14:31:23.643018,SKU-000199,DEP-001,LOT-B068418F,Saída,Consumo,29,137.86,3997.94,2145
0053e61f-8df2-4f93-8a61-9493464b828b,2026-03-10 14:31:23.643018,SKU-000200,DEP-001,LOT-859DEFD2,Saída,Consumo,18,243.15,4376.7,879
d47bb56b-7f71-4d00-aef8-b19fb4a9d1cd,2026-03-11 14:31:23.643018,SKU-000001,DEP-001,LOT-35CD1C02,Saída,Consumo,17,433.38,7367.46,1220
04bf7074-cb16-497b-9d9d-98f753e2fb5e,2026-03-11 14:31:23.643018,SKU-000002,DEP-001,LOT-247410B8,Saída,Consumo,28,47.45,1328.6,1596
433724e7-0964-4822-b436-ad12be60708a,2026-03-11 14:31:23.643018,SKU-000003,DEP-001,LOT-BD4C95D3,Saída,Consumo,9,86.54,778.86,667
2049ac16-a21d-4f64-973c-9df06af08412,2026-03-11 14:31:23.643018,SKU-000004,DEP-001,LOT-1B251D46,Saída,Consumo,13,100.37,1304.81,594
add5d73d-0bfb-4509-af07-73d1e43f2a59,2026-03-11 14:31:23.643018,SKU-000005,DEP-001,LOT-0CFD2C85,Saída,Consumo,282,7.32,2064.24,24257
5387ed23-3bd1-40d7-ae0e-515b569bbb4a,2026-03-11 14:31:23.643018,SKU-000006,DEP-001,LOT-E9D1D3EE,Saída,Consumo,3,728.67,2186.01,554
22a4c98d-49e2-48d0-93c7-640c0aa51b39,2026-03-11 14:31:23.643018,SKU-000006,DEP-001,LOT-BA4900ED,Saída,Consumo,5,728.67,3643.35,554
83fcb15a-edc4-4101-9f53-a84efb39f710,2026-03-11 14:31:23.643018,SKU-000007,DEP-001,LOT-53AE8974,Saída,Consumo,365,23.34,8519.1,19236
8ad79b74-b884-42a7-ba24-b498ab26a488,2026-03-11 14:31:23.643018,SKU-000008,DEP-001,LOT-D0476909,Saída,Consumo,354,17.68,6258.72,24691
1b108866-2aa5-40f0-b98e-208019a991f0,2026-03-11 14:31:23.643018,SKU-000011,DEP-001,LOT-FE792A04,Saída,Consumo,24,118.06,2833.44,2019
480de36f-086c-4f1c-a9a8-792cd5c42f59,2026-03-11 14:31:23.643018,SKU-000012,DEP-001,LOT-761F65BC,Saída,Consumo,1,194.58,194.58,117
3f9d3999-4f31-49db-800a-a82c6368c23a,2026-03-11 14:31:23.643018,SKU-000013,DEP-001,LOT-A67FE128,Saída,Consumo,31,225.06,6976.86,2189
8021c5a5-479b-4ce0-a762-08562eace246,2026-03-11 14:31:23.643018,SKU-000014,DEP-001,LOT-8F748AD5,Saída,Consumo,14,67.48,944.72,1040
318a05d7-8f9f-48b6-87e6-5c061fbb2623,2026-03-11 14:31:23.643018,SKU-000015,DEP-001,LOT-4F451481,Saída,Consumo,13,109.37,1421.81,1122
f1a6cd21-e3db-40bf-9283-6ca90e2e6448,2026-03-11 14:31:23.643018,SKU-000016,DEP-001,LOT-F4870F9C,Saída,Consumo,1,1581.89,1581.89,87
38873103-fc72-4d34-ac66-99d1a13671db,2026-03-11 14:31:23.643018,SKU-000017,DEP-001,LOT-0A27C757,Saída,Consumo,77,6.76,520.52,2840
cd70952d-2341-4afd-8cee-a51f43c71cea,2026-03-11 14:31:23.643018,SKU-000019,DEP-001,LOT-FDCF18F6,Saída,Consumo,89,48.88,4350.32,3793
dec34631-a748-435e-941f-6162277c0a75,2026-03-11 14:31:23.643018,SKU-000020,DEP-001,LOT-F4CF1B1D,Saída,Consumo,16,517.7,8283.2,629
69ce38bd-2d4f-4d07-bfa7-75f20ad3c7dc,2026-03-11 14:31:23.643018,SKU-000021,DEP-001,LOT-77130170,Saída,Consumo,1,2135.66,2135.66,77
a00ebcd2-427d-4fd0-88c3-e5872c53b23c,2026-03-11 14:31:23.643018,SKU-000022,DEP-001,LOT-85D6E86F,Saída,Consumo,22,93.1,2048.2,1406
bc3fad14-e76f-4f1b-9224-ccab201cd646,2026-03-11 14:31:23.643018,SKU-000023,DEP-001,LOT-2EF3E5E5,Saída,Consumo,2,716.21,1432.42,161
3780ac49-ddc3-4753-bb79-0b745fb438e7,2026-03-11 14:31:23.643018,SKU-000024,DEP-001,LOT-33B6DB42,Saída,Consumo,1,344.24,344.24,95
e4b7af24-06bd-4d39-9d6f-e8586aee6676,2026-03-11 14:31:23.643018,SKU-000025,DEP-001,LOT-DA135A48,Saída,Consumo,3,577.32,1731.96,138
43f292fd-7860-40d6-ba08-f4d5e330d023,2026-03-11 14:31:23.643018,SKU-000026,DEP-001,LOT-23693DFD,Saída,Consumo,28,258.36,7234.08,2098
87fd0e55-f80d-4ed5-a01d-2d0d6aeccf6e,2026-03-11 14:31:23.643018,SKU-000027,DEP-001,LOT-0C85A21C,Saída,Consumo,99,479.81,47501.19,3249
072a621a-52ab-42c5-8802-5dddf5609e06,2026-03-11 14:31:23.643018,SKU-000028,DEP-001,LOT-1EF0E003,Saída,Consumo,16,247.66,3962.56,1297
e7e83298-9b9d-4591-b287-f65b625debbe,2026-03-11 14:31:23.643018,SKU-000029,DEP-001,LOT-73883C04,Saída,Consumo,9,30.91,278.19,646
9055d67b-0192-4d50-a773-e6312be52a01,2026-03-11 14:31:23.643018,SKU-000030,DEP-001,LOT-49E63371,Saída,Consumo,1,2995.01,2995.01,52
f117243e-ebb5-4c82-b330-ea7d763850be,2026-03-11 14:31:23.643018,SKU-000031,DEP-001,LOT-BADB0D6E,Saída,Consumo,2,1056.09,2112.18,112
f9299d95-989e-4319-9adc-3f2338f438b8,2026-03-11 14:31:23.643018,SKU-000032,DEP-001,LOT-5F3F457C,Saída,Consumo,76,63.91,4857.16,3856
1fdfe0e7-a45f-4843-a979-0e415fdbb57f,2026-03-11 14:31:23.643018,SKU-000033,DEP-001,LOT-291D8986,Saída,Consumo,15,189.25,2838.75,612
712ccd38-9d19-46f0-8c3d-08716456c179,2026-03-11 14:31:23.643018,SKU-000034,DEP-001,LOT-3482128F,Saída,Consumo,35,233.59,8175.65,1326
ee1bbc48-bf15-4a93-9752-e99d6afd4a47,2026-03-11 14:31:23.643018,SKU-000035,DEP-001,LOT-5D1098B7,Saída,Consumo,328,26.24,8606.72,20204
b13a5abd-6d41-4088-be0d-f4abf41b74fe,2026-03-11 14:31:23.643018,SKU-000036,DEP-001,LOT-B67B21F1,Saída,Consumo,22,26.7,587.4,1847
ed473e77-690c-48d5-847e-1fed3bc625cd,2026-03-11 14:31:23.643018,SKU-000037,DEP-001,LOT-B1B7F0E2,Saída,Consumo,21,120.15,2523.15,1250
ae3ae657-69c6-457a-b4c1-aef0ea4a080c,2026-03-11 14:31:23.643018,SKU-000039,DEP-001,LOT-062963A1,Saída,Consumo,1,1338.77,1338.77,54
593acbd7-bec8-45c7-8d20-62136565961e,2026-03-11 14:31:23.643018,SKU-000040,DEP-001,LOT-D48E1B2A,Saída,Consumo,18,111.06,1999.08,937
297724ce-b4e0-4549-a843-ef6e4bcb6110,2026-03-11 14:31:23.643018,SKU-000041,DEP-001,LOT-C511A7A6,Saída,Consumo,138,22.42,3093.96,7407
bf82e748-1a19-489e-b989-315803a00d00,2026-03-11 14:31:23.643018,SKU-000042,DEP-001,LOT-72990147,Saída,Consumo,33,196.86,6496.38,1378
0f9ba0a7-3992-4fa6-bb21-3ece8ac73de6,2026-03-11 14:31:23.643018,SKU-000043,DEP-001,LOT-C7447853,Saída,Consumo,78,457.57,35690.46,4219
9a65b994-1256-4425-b8ca-6f73163e464f,2026-03-11 14:31:23.643018,SKU-000044,DEP-001,LOT-925CF298,Saída,Consumo,13,85.75,1114.75,814
783b4ba6-e6a1-4e5f-b565-e3e88a499339,2026-03-11 14:31:23.643018,SKU-000045,DEP-001,LOT-A40731C9,Saída,Consumo,222,45.49,10098.78,10306
2f523547-b356-4a2f-a35d-ff5f3d6f0b3b,2026-03-11 14:31:23.643018,SKU-000046,DEP-001,LOT-231CCA70,Saída,Consumo,11,448.99,4938.89,342
455c4240-cb4a-450d-9d11-6a9d002c76d4,2026-03-11 14:31:23.643018,SKU-000047,DEP-001,LOT-FF5C653B,Saída,Consumo,43,211.02,9073.86,1683
22b30460-814b-43f8-98cb-829e25e20606,2026-03-11 14:31:23.643018,SKU-000048,DEP-001,LOT-3B91ABE7,Saída,Consumo,26,206.18,5360.68,1063
0c08f99f-9ec2-4e94-91d7-160d60020644,2026-03-11 14:31:23.643018,SKU-000049,DEP-001,LOT-D51F08A2,Saída,Consumo,16,177.83,2845.28,1324
ced5c220-58e9-4921-80f8-0f291d17b8c4,2026-03-11 14:31:23.643018,SKU-000050,DEP-001,LOT-30A4411B,Saída,Consumo,55,480.78,26442.9,3083
784af7d8-458f-49c9-bc2f-a7f14a5c0538,2026-03-11 14:31:23.643018,SKU-000051,DEP-001,LOT-50D44EB5,Saída,Consumo,22,56.57,1244.54,1445
598f35f7-a9da-4372-bb31-bf69854467a8,2026-03-11 14:31:23.643018,SKU-000053,DEP-001,LOT-30B68CD7,Saída,Consumo,36,176.87,6367.32,2123
4708fe5f-2fe4-4fae-a00e-35dffd68404c,2026-03-11 14:31:23.643018,SKU-000054,DEP-001,LOT-C4A909BA,Saída,Consumo,101,224.96,22720.96,5555
53d3dc4f-8e3f-469a-bbe1-e7f20fdc123c,2026-03-11 14:31:23.643018,SKU-000055,DEP-001,LOT-5A0619B8,Saída,Consumo,34,165.93,5641.62,2319
c67778a3-6887-4871-a306-b04b7fddb220,2026-03-11 14:31:23.643018,SKU-000056,DEP-001,LOT-89932B6F,Saída,Consumo,27,203.1,5483.7,1855
eaa491b1-a16c-40c1-8e2d-6777289163a1,2026-03-11 14:31:23.643018,SKU-000057,DEP-001,LOT-92D786C7,Saída,Consumo,62,2.13,132.06,3401
244ba1f7-9c97-43cf-a47c-ab9ad72c882e,2026-03-11 14:31:23.643018,SKU-000058,DEP-001,LOT-AAD56AD2,Saída,Consumo,25,176.74,4418.5,1920
fe01ec51-0d9d-4378-8047-a29d3952cca5,2026-03-11 14:31:23.643018,SKU-000059,DEP-001,LOT-CB18094D,Saída,Consumo,109,228.14,24867.26,5675
feb3f71f-b193-478e-831b-440aec48c0ea,2026-03-11 14:31:23.643018,SKU-000060,DEP-001,LOT-78216BC3,Saída,Consumo,18,33.02,594.36,1034
1c33d6f1-2d08-4544-bd3b-5ce69f93201c,2026-03-11 14:31:23.643018,SKU-000061,DEP-001,LOT-3A3847BA,Saída,Consumo,19,439.73,8354.87,1351
f11a5506-1164-499b-bf9e-d788cb6b3be0,2026-03-11 14:31:23.643018,SKU-000062,DEP-001,LOT-CAD31633,Saída,Consumo,27,113.61,3067.47,1599
0042646e-0ad2-41d7-b740-8f90a7f94bdb,2026-03-11 14:31:23.643018,SKU-000063,DEP-001,LOT-0B498EB4,Saída,Consumo,33,138.86,4582.38,1361
ac2ecd8a-f2fb-4691-b743-d32a07613f0f,2026-03-11 14:31:23.643018,SKU-000064,DEP-001,LOT-42D2E308,Saída,Consumo,59,288.18,17002.62,3465
496a0dfd-19cc-4959-a6d9-3612930a1a1f,2026-03-11 14:31:23.643018,SKU-000065,DEP-001,LOT-64DEE79B,Saída,Consumo,11,152.72,1679.92,562
ed5fdd79-d96d-484d-83d7-40a546d4b080,2026-03-11 14:31:23.643018,SKU-000066,DEP-001,LOT-64F17E2C,Saída,Consumo,16,244.2,3907.2,841
44e68401-4bf0-4bed-8014-edd72533720b,2026-03-11 14:31:23.643018,SKU-000067,DEP-001,LOT-FD3693F2,Saída,Consumo,271,24.39,6609.69,18041
35b68854-625b-4090-a787-5e955bb00302,2026-03-11 14:31:23.643018,SKU-000068,DEP-001,LOT-D01CDDBF,Saída,Consumo,364,37.41,13617.24,22770
7853926c-ca35-4d3f-85c7-de4ad9fabae2,2026-03-11 14:31:23.643018,SKU-000069,DEP-001,LOT-81EF1A0B,Saída,Consumo,17,113.71,1933.07,1447
6afb7dde-38b8-44b3-b1fa-831d032ab98d,2026-03-11 14:31:23.643018,SKU-000070,DEP-001,LOT-458968CA,Saída,Consumo,53,44.92,2380.76,2963
4631cf67-34a6-4b3e-aa30-aa11b5d22283,2026-03-11 14:31:23.643018,SKU-000071,DEP-001,LOT-C3FF5DD9,Saída,Consumo,14,78.87,1104.18,882
7f85a636-7149-4ce2-8513-4907723f1d5a,2026-03-11 14:31:23.643018,SKU-000072,DEP-001,LOT-291AD82A,Saída,Consumo,376,5.67,2131.92,19474
a02d20c6-33b8-4524-ab69-f93bf6cfbb14,2026-03-11 14:31:23.643018,SKU-000073,DEP-001,LOT-92F25B00,Saída,Consumo,28,107.07,2997.96,1486
101115a7-2a09-41de-bc69-1bef2f5e8adf,2026-03-11 14:31:23.643018,SKU-000074,DEP-001,LOT-F1A0578E,Saída,Consumo,317,24.46,7753.82,22625
49ae14fc-3214-4f79-81e7-068a7c6ef886,2026-03-11 14:31:23.643018,SKU-000075,DEP-001,LOT-157D388D,Saída,Consumo,20,121.72,2434.4,1070
78f5229d-9222-479e-86cf-2883bb716d5a,2026-03-11 14:31:23.643018,SKU-000076,DEP-001,LOT-E4F06C85,Saída,Consumo,5,492.48,2462.4,401
daac0587-fb23-459a-80c7-9252d25e613f,2026-03-11 14:31:23.643018,SKU-000077,DEP-001,LOT-0F86C629,Saída,Consumo,51,288.29,14702.79,3504
3055279e-4ec7-4c1a-aa4e-e2df631c5de8,2026-03-11 14:31:23.643018,SKU-000078,DEP-001,LOT-CAAC9113,Saída,Consumo,340,5.67,1927.8,19877
ba79e2b3-48da-4ecf-8213-11203642ee66,2026-03-11 14:31:23.643018,SKU-000079,DEP-001,LOT-1EA1535D,Saída,Consumo,164,33.47,5489.08,12434
965b5112-8d4a-4789-ba8d-b655a7b0c2d4,2026-03-11 14:31:23.643018,SKU-000080,DEP-001,LOT-DEA900F7,Saída,Consumo,14,169.84,2377.76,765
607ec17f-3ec2-4621-99ee-6fd8f3f2185a,2026-03-11 14:31:23.643018,SKU-000081,DEP-001,LOT-299BB736,Saída,Consumo,136,7.74,1052.64,8453
d0c79995-a1eb-4411-a04d-65790e7a4e9b,2026-03-11 14:31:23.643018,SKU-000082,DEP-001,LOT-FFAF95D2,Saída,Consumo,121,13.0,1573.0,11749
d37d7715-3f99-4576-81bb-e718cfabffac,2026-03-11 14:31:23.643018,SKU-000083,DEP-001,LOT-FC430F0C,Saída,Consumo,31,207.45,6430.95,1642
53b6d007-0e7d-4c3b-a90a-b72a596c5afa,2026-03-11 14:31:23.643018,SKU-000084,DEP-001,LOT-16F90A7B,Saída,Consumo,214,25.16,5384.24,14470
870d48be-2af9-4caa-b179-85574e15d701,2026-03-11 14:31:23.643018,SKU-000085,DEP-001,LOT-47631025,Saída,Consumo,13,105.72,1374.36,483
d8fc9d77-b9c9-4027-9ea7-d80cabecf448,2026-03-11 14:31:23.643018,SKU-000086,DEP-001,LOT-A8DE41CC,Saída,Consumo,2,32.32,64.64,128
4f4f1500-28e0-4557-8469-57c36049f519,2026-03-11 14:31:23.643018,SKU-000087,DEP-001,LOT-8BC50C15,Saída,Consumo,15,53.08,796.2,534
50379ab1-310b-4c1e-b9f8-cc434c5fbaf0,2026-03-11 14:31:23.643018,SKU-000088,DEP-001,LOT-663601FA,Saída,Consumo,24,181.56,4357.44,1041
1a066f7e-c544-457d-911b-89a2e39fee69,2026-03-11 14:31:23.643018,SKU-000090,DEP-001,LOT-32813DBC,Saída,Consumo,11,24.16,265.76,1491
fb57c614-e0b5-4495-918a-588e3b289ab0,2026-03-11 14:31:23.643018,SKU-000090,DEP-001,LOT-C0E4EA1A,Saída,Consumo,26,24.16,628.16,1491
3e246c72-7cd4-4ef8-98bb-eaa961feed3e,2026-03-11 14:31:23.643018,SKU-000091,DEP-001,LOT-D1FC777D,Saída,Consumo,14,100.69,1409.66,2295
07db6d60-5e0a-4425-aa82-7bd710f5d8ca,2026-03-11 14:31:23.643018,SKU-000091,DEP-001,LOT-91683E40,Saída,Consumo,17,100.69,1711.73,2295
0e63e06f-9ff4-484d-9307-22c59d582db6,2026-03-11 14:31:23.643018,SKU-000092,DEP-001,LOT-E36EB004,Saída,Consumo,11,99.99,1099.89,695
0203c620-386e-4b19-8ff3-2e2efa7c353e,2026-03-11 14:31:23.643018,SKU-000093,DEP-001,LOT-1A460EB1,Saída,Consumo,6,434.39,2606.34,439
efa86d4a-a159-440a-92ff-9c2a29a82f29,2026-03-11 14:31:23.643018,SKU-000095,DEP-001,LOT-CCCEA213,Saída,Consumo,10,252.16,2521.6,557
8387b068-f736-4710-b9ac-9602bb6539f5,2026-03-11 14:31:23.643018,SKU-000096,DEP-001,LOT-37C93D3A,Saída,Consumo,7,135.04,945.28,442
cf76932a-a3e3-4de0-96f8-fdde14870c74,2026-03-11 14:31:23.643018,SKU-000097,DEP-001,LOT-47115CBF,Saída,Consumo,30,116.18,3485.4,2277
69dff940-3697-409a-8fba-e2816d1aeaa6,2026-03-11 14:31:23.643018,SKU-000098,DEP-001,LOT-83198F55,Saída,Consumo,27,260.02,7020.54,2292
cddbcc10-cfad-4fa2-8906-75cb5d08ba19,2026-03-11 14:31:23.643018,SKU-000099,DEP-001,LOT-4BB33197,Saída,Consumo,10,541.27,5412.7,649
513ebf9f-1a36-494c-b7e9-ef3b9c5b9d8d,2026-03-11 14:31:23.643018,SKU-000100,DEP-001,LOT-43090282,Saída,Consumo,47,19.54,918.38,3524
e759bbb1-f31e-4bb2-9821-2eb8204556ef,2026-03-11 14:31:23.643018,SKU-000101,DEP-001,LOT-97B1E2A8,Saída,Consumo,11,118.59,1304.49,594
bc5efd0c-a1ce-4ae0-835d-8e765927b389,2026-03-11 14:31:23.643018,SKU-000102,DEP-001,LOT-BB63EC43,Saída,Consumo,3,143.16,429.48,290
b496b600-12b3-4782-95fc-7bb43389bba9,2026-03-11 14:31:23.643018,SKU-000103,DEP-001,LOT-346DA4BD,Saída,Consumo,1,1060.63,1060.63,119
5616dda2-e8f6-49e1-a86c-8a19adc47923,2026-03-11 14:31:23.643018,SKU-000104,DEP-001,LOT-20F12FBC,Saída,Consumo,47,137.86,6479.42,2602
b721becc-0615-43c9-8cd4-72645f4fb790,2026-03-11 14:31:23.643018,SKU-000105,DEP-001,LOT-EA3F236A,Saída,Consumo,48,321.97,15454.56,3160
4d15ad65-6453-414f-a9f7-2680471f1187,2026-03-11 14:31:23.643018,SKU-000106,DEP-001,LOT-036B9C70,Saída,Consumo,2,494.37,988.74,373
3f167108-7962-4230-ad41-edf9029de0c8,2026-03-11 14:31:23.643018,SKU-000106,DEP-001,LOT-B3F8B41A,Saída,Consumo,6,494.37,2966.22,373
fe089d40-bd20-4076-9ab6-19118dd582bb,2026-03-11 14:31:23.643018,SKU-000107,DEP-001,LOT-469DFAB2,Saída,Consumo,4,798.17,3192.68,206
f1654605-7cc1-4537-9abe-5dd39092348a,2026-03-11 14:31:23.643018,SKU-000108,DEP-001,LOT-E95977EA,Saída,Consumo,46,257.91,11863.86,3305
845106ab-8e59-43d1-b1f6-1a157861f7fd,2026-03-11 14:31:23.643018,SKU-000109,DEP-001,LOT-49A9D193,Saída,Consumo,11,102.6,1128.6,774
2791f043-6e9e-422f-bd8e-1985bab51f90,2026-03-11 14:31:23.643018,SKU-000110,DEP-001,LOT-B6E7861D,Saída,Consumo,74,7.0,518.0,6434
df2738b4-14c3-413b-a447-d14849f7999d,2026-03-11 14:31:23.643018,SKU-000111,DEP-001,LOT-FCA36EF2,Saída,Consumo,15,25.39,380.85,700
d5a81eda-d366-4eb5-8ce5-caeb69b4b8d5,2026-03-11 14:31:23.643018,SKU-000112,DEP-001,LOT-9F5EB4F8,Saída,Consumo,3,20.55,61.65,125
50fca00f-6b02-4c69-ad8f-49716521fb55,2026-03-11 14:31:23.643018,SKU-000113,DEP-001,LOT-23A9C74B,Saída,Consumo,25,106.33,2658.25,1669
